Accession	GeneName	repl1	repl2	repl3
P32386	YLL048C	4.01489619011001e-07	3.40533790596874e-07	3.97502049865924e-07
P32387	YDR405W	3.94053961662482e-07	3.4355982828248e-07	3.60181730435493e-07
P32388	YKL167C	5.14528894998436e-07	4.64649802977382e-07	4.87972101376139e-07
P32389	YNL103W	7.82520624099395e-08	6.14803887137086e-08	6.4389412860074e-08
P32419	YDL078C	1.21490244187489e-06	1.05131983121008e-06	1.10467319761929e-06
P32432	YLR403W	1.50738007509462e-07	1.27226632655219e-07	1.35972216134593e-07
P32445	YCR028C-A	7.49091249526748e-06	6.04354258231774e-06	6.50455003856611e-06
P32447	YJL115W	6.11806162227569e-07	4.92627462832519e-07	5.4555522587446e-07
P32449	YBR249C	9.87414290356297e-06	8.06410566656966e-06	8.74600979736612e-06
P32451	YGR286C	5.25683008294081e-07	4.87559149620963e-07	4.74094991327934e-07
P32452	YNL316C	1.4016491633363e-07	1.20611343941191e-07	1.26673839771689e-07
P32453	YNL315C	4.31647096630135e-07	3.7621665892771e-07	3.90105816333277e-07
P32454	YKL157W	1.06120583056304e-06	8.94888124112591e-07	9.49044057581753e-07
P32457	YLR314C	7.49198987957473e-07	6.13079243684092e-07	6.53217428816438e-07
P32458	YJR076C	9.97331668672567e-07	7.98713919453069e-07	8.67807197509549e-07
P32459	YIR032C	1.85293345495769e-07	1.67931289028671e-07	1.73122819981826e-07
P32460	YIR030C	8.52836346611947e-08	7.05004530587481e-08	7.66060481057007e-08
P32461	YKL191W	2.43658859789875e-06	1.89364207239178e-06	2.12728679481157e-06
P32462	YNL280C	8.55031805551338e-07	7.31867608991848e-07	8.0504391274856e-07
P32463	YKL192C	4.16423523888164e-06	3.29500899186917e-06	3.64269754865961e-06
P32464	YKL189W	2.27781983266135e-08	1.88066277699334e-08	2.16415306456191e-08
P32465	YHR094C	5.17116026692495e-07	4.14929346346234e-07	4.3282918398513e-07
P32466	YDR345C	2.81578192328813e-06	2.41689917875656e-06	2.59325179422115e-06
P32467	YHR092C	1.95784276384612e-06	1.78211713902913e-06	1.86242522754133e-06
P32468	YHR107C	6.56232072897461e-07	5.79799547698882e-07	6.18445998316176e-07
P32469	YLR172C	8.71775836171423e-07	7.60110679711776e-07	8.07481071906792e-07
P32471	YAL003W	4.93356329135662e-05	4.30001432321229e-05	4.554600432396e-05
P32472	YDR519W	7.27853138797317e-07	5.44139867182457e-07	5.90299823807292e-07
P32473	YBR221C	1.46970780341528e-05	1.16677634493934e-05	1.26034756591985e-05
P32474	YDR518W	1.4874970717172e-07	1.25910089570099e-07	1.39264544332844e-07
P32476	YGR175C	2.02910603140536e-06	1.69713880099134e-06	1.83934618538363e-06
P32477	YJL101C	8.00282720329973e-07	6.48974909489604e-07	6.88852193118114e-07
P32478	YJL159W	4.57711498645279e-06	4.86334615601836e-06	4.19166006731197e-06
P32479	YBL008W	4.28546789139749e-08	3.45352512992753e-08	3.96953291352109e-08
P32480	YOR038C	5.14581505480853e-08	4.24532047693375e-08	4.48554718997864e-08
P32481	YER025W	5.38115612849361e-06	4.66000002403727e-06	4.9072419093904e-06
P32485	YLR113W	5.29407291045245e-07	4.51726439867899e-07	4.88545533787618e-07
P32486	YPR159W	6.47924499229889e-07	5.45303925061967e-07	5.92938243813415e-07
P32487	YNL268W	1.93275922518312e-07	1.69879611313431e-07	1.78500821414098e-07
P32490	YOR231W	1.76885104510176e-07	1.30027017797852e-07	1.41240322301366e-07
P32491	YPL140C	1.85306086191891e-08	1.38518722625079e-08	1.52726371200235e-08
P32492	YAL029C	1.05113957066296e-07	8.97876047171716e-08	9.46133921166384e-08
P32494	YDR176W	8.0932883100874e-08	6.97770811717366e-08	7.54810185204768e-08
P32495	YDL208W	1.78196941625839e-06	1.60747558619259e-06	1.71288054739399e-06
P32496	YFR052W	2.09082752606887e-06	1.81924443740709e-06	1.8563328063489e-06
P32497	YMR309C	2.77420757713829e-06	2.34604658768751e-06	2.49748401127515e-06
P32499	YLR335W	7.46223297993413e-07	6.62845739663824e-07	6.73679533385425e-07
P32500	YML031W	3.62442296607839e-07	3.12385333115638e-07	3.27896488800528e-07
P32501	YDR211W	5.00984762592383e-07	4.30197853742081e-07	4.63534695794232e-07
P32502	YLR291C	3.68817039504912e-07	3.13807344683343e-07	3.2464569381717e-07
P32504	YGR140W	1.06330149677547e-07	8.8603382747374e-08	1.00133226360869e-07
P32505	YGL122C	2.77148998822678e-07	2.49038064321446e-07	2.55177522799256e-07
P32521	YIR006C	5.4452064328608e-07	4.54444394290942e-07	4.94102536218721e-07
P32523	YLL036C	1.78448048120616e-07	1.44044253340312e-07	1.54254180388295e-07
P32524	YJL203W	1.06041304420398e-07	9.14747053555199e-08	9.68516303393477e-08
P32525	YJL201W	1.58118211394757e-07	1.33977529499837e-07	1.48577145324645e-07
P32527	YGR285C	4.70746203980489e-06	4.15089508954821e-06	4.37130384073102e-06
P32528	YBR208C	3.34926115184678e-08	3.0097342182926e-08	3.02697228607445e-08
P32529	YJR063W	6.70963377319077e-07	5.46036849683128e-07	5.77460964648544e-07
P32558	YGL207W	7.83907542134231e-07	6.86365355530534e-07	7.2396501214193e-07
P32561	YNL330C	2.03357959247145e-07	1.73377240298571e-07	1.90810096946246e-07
P32563	YOR270C	1.78870596504886e-06	1.51561546317121e-06	1.72427725413425e-06
P32564	YGR049W	5.72541101079565e-07	5.15225794932397e-07	5.29407767970657e-07
P32565	YIL075C	1.63678085451752e-06	1.42432997191063e-06	1.48077280205771e-06
P32566	YGR229C	5.83046506501324e-07	4.78619832002223e-07	5.20215222474782e-07
P32567	YMR165C	7.22116819564977e-08	6.1250840651495e-08	6.53973083659601e-08
P32568	YDR011W	1.47096529129553e-07	1.19831260817657e-07	1.28444175136416e-07
P32569	YER022W	8.21602602647251e-08	7.13090284159459e-08	7.60578281315153e-08
P32570	YBR253W	1.35907469292028e-07	1.02871098229438e-07	1.01603909073185e-07
P32571	YDR069C	2.98721287338312e-07	2.44074257753618e-07	2.65553535163587e-07
P32578	YDR422C	5.58032947762769e-08	4.27336075873671e-08	4.95795520226987e-08
P32579	YGL169W	1.76357385387234e-07	1.43115987832579e-07	1.49279362378477e-07
P32580	YPL029W	1.19804891104321e-08	1.05701879165654e-08	1.1200577182095e-08
P32582	YGR155W	4.34430437240235e-06	3.74899577001557e-06	3.95441759255331e-06
P32583	YKR092C	1.77731933673044e-06	1.58041263196015e-06	1.59963631499496e-06
P32584	YDR410C	1.2696563351143e-08	1.20690672352526e-08	1.08420986721811e-08
P32585	YGR104C	2.89702867031097e-07	2.43304451706095e-07	2.55402856486692e-07
P32588	YNL016W	4.14603638718017e-06	3.46930990496464e-06	3.60300574498402e-06
P32589	YPL106C	1.50656254063027e-05	1.30562078507536e-05	1.37989736637126e-05
P32590	YBR169C	1.63505369517014e-07	1.41529253370544e-07	1.50654679976736e-07
P32591	YJL176C	2.131206957469e-07	1.77218723181089e-07	1.87136516370252e-07
P32597	YIL126W	3.35333277973858e-07	2.83558203441929e-07	3.20345319143096e-07
P32598	YER133W	2.18135609796956e-06	1.86317862330156e-06	1.99922609657239e-06
P32599	YDR129C	2.44170652538499e-06	2.03402674215849e-06	2.20459493333347e-06
P32600	YKL203C	2.46203714631951e-08	1.76928786912051e-08	1.93529091811603e-08
P32601	YPR017C	2.74950375226906e-08	2.07951457295051e-08	2.53690939455885e-08
P32602	YBL050W	7.561195149812e-07	6.30668434612433e-07	6.81378702178268e-07
P32604	YJL155C	1.30971311703567e-07	1.0912205819927e-07	1.1569449000377e-07
P32605	YBR119W	7.36886353690233e-08	6.35257815793581e-08	6.94655600919502e-08
P32606	YOR017W	3.65262118455271e-08	3.25367339065183e-08	3.39937317855856e-08
P32608	YGL252C	3.36484508292592e-07	2.91309852060011e-07	3.10715383154064e-07
P32610	YEL051W	2.04687731856026e-06	1.78692721422972e-06	1.87048621338031e-06
P32611	YEL050C	5.14354586379864e-07	4.12464076938953e-07	4.62058209254865e-07
P32614	YEL047C	1.49012238201255e-06	1.2546184061237e-06	1.36090479343054e-06
P32617	YEL044W	9.42023519043359e-08	8.25078342891157e-08	8.71367352302221e-08
P32618	YEL043W	5.25014197591716e-08	4.42111672963711e-08	4.63733945848956e-08
P32621	YEL042W	6.99052120682348e-07	5.97063004298177e-07	6.30525432024816e-07
P32623	YEL040W	2.88984782335944e-06	2.58321028803709e-06	2.62567399256762e-06
P32626	YEL038W	7.89187032290074e-07	5.7094811099808e-07	6.4043506380635e-07
P32628	YEL037C	1.69075083411103e-06	1.42384450586621e-06	1.52959868958512e-06
P32629	YEL036C	5.00579374462314e-07	4.20370137972473e-07	4.55111314422722e-07
P32634	YER132C	1.16140021162652e-08	1.08218848992947e-08	1.14680999619573e-08
P32639	YER172C	2.31093160500106e-07	1.96996571686847e-07	2.11598343364073e-07
P32642	YER174C	5.28100659126693e-07	4.73494216488736e-07	4.98602413841623e-07
P32643	YER175C	2.41030534569153e-07	1.95033500773575e-07	2.20065674725128e-07
P32644	YER176W	1.1337918439648e-07	9.75115068245556e-08	1.00827087106848e-07
P32656	YER163C	1.05188526257238e-07	9.67062541200112e-08	9.90055022729138e-08
P32657	YER164W	1.77534238862083e-07	1.5027923766285e-07	1.61893807683989e-07
P32660	YER166W	2.98558610905245e-07	2.45515155881178e-07	2.73089110797092e-07
P32767	YGL016W	2.28561790586561e-07	1.94670634819721e-07	2.11066635218236e-07
P32769	YKR084C	4.0254860434618e-07	3.4004857197113e-07	3.62327714652875e-07
P32770	YDL167C	2.51039427213197e-07	2.07150909862072e-07	2.17145239971545e-07
P32771	YDL168W	1.583173423477e-06	1.32620292446659e-06	1.40265184805476e-06
P32773	YOR194C	8.69867892165009e-08	7.17365541848999e-08	7.95854088150605e-08
P32774	YKL058W	4.63816387447586e-07	3.43021313492577e-07	3.80014413630525e-07
P32775	YEL011W	1.58097308819047e-08	1.29920173898916e-08	1.39410978901075e-08
P32776	YDR311W	8.51542382855799e-08	7.29501976438232e-08	7.75019347121996e-08
P32783	YBR236C	4.29506542701096e-07	3.75376067127369e-07	4.0771189214918e-07
P32784	YBL011W	1.04769074095231e-07	9.16256258898381e-08	9.36411542579005e-08
P32787	YJR144W	4.98715440565392e-07	4.10157241616795e-07	4.23810685018051e-07
P32788	YBL010C	1.84974740673143e-07	1.53544391514674e-07	1.80154320239413e-07
P32790	YBL007C	4.28457922471276e-07	3.56154288218756e-07	3.82839013780631e-07
P32791	YLR214W	1.67577749647723e-07	1.37299963850841e-07	1.49887345456007e-07
P32792	YHR017W	1.08879357161994e-07	9.71319292671795e-08	9.77871156616365e-08
P32793	YHR016C	7.58697025522191e-08	5.59539652512974e-08	7.13566083179526e-08
P32794	YLR397C	2.5374483424049e-07	2.13938934456552e-07	2.35702229920927e-07
P32795	YPR024W	3.14210441299179e-07	2.68690948323022e-07	2.85716570944174e-07
P32796	YML042W	4.79633548384224e-08	4.46891865906649e-08	4.07981517239594e-08
P32797	YDL220C	1.07487198162104e-07	9.22174353311054e-08	1.02012922040743e-07
P32798	YOR316C	4.71509911212505e-07	3.48958176770774e-07	4.09519907567727e-07
P32799	YGL191W	1.1440224974411e-06	9.87832218938262e-07	1.04224785991936e-06
P32802	YLR083C	3.84352643506004e-07	3.27382102931686e-07	3.5064047792e-07
P32803	YGL200C	1.45162487150502e-06	1.21997783954656e-06	1.3079154202748e-06
P32804	YGL255W	1.60329155188157e-05	9.14863190976167e-06	1.42639011073399e-05
P32829	YMR224C	7.54512538011537e-08	5.91202693981389e-08	6.56615766483641e-08
P32830	YBR091C	3.34831768482157e-07	2.69333229792197e-07	2.66183726688231e-07
P32831	YBR212W	1.2004434851822e-07	1.02741958626677e-07	1.09259316837746e-07
P32832	YMR091C	2.98273093753301e-07	2.6317383177024e-07	2.64399977347153e-07
P32833	YBR060C	3.49499836020639e-08	2.81925264756508e-08	3.04804870775415e-08
P32836	YOR185C	2.18261217371212e-05	1.70436308172589e-05	1.86802478258171e-05
P32838	YNR032W	4.9892421308363e-08	3.34728354172391e-08	3.94894664123433e-08
P32839	YDR375C	1.49717142378188e-07	1.354664425669e-07	1.45485358120966e-07
P32842	YPL234C	3.05934637872421e-07	2.96218663544738e-07	2.83902046386602e-07
P32843	YMR302C	1.89773666534388e-07	1.6394320094042e-07	1.73098638424788e-07
P32844	YIL068C	6.65760978037358e-08	5.59079238314574e-08	6.2023040202834e-08
P32849	YLR032W	2.13029115237557e-08	1.84749919817876e-08	2.00606859628594e-08
P32854	YOR036W	7.59675536618864e-08	6.40318502489716e-08	7.21847373582868e-08
P32855	YPR055W	9.31789330324599e-08	8.08001688416382e-08	8.72133684796567e-08
P32857	YKL039W	2.42586842388397e-07	2.10590057471051e-07	2.21570671921922e-07
P32860	YKL040C	7.25767273796057e-07	6.31093064650328e-07	6.57969472946815e-07
P32861	YKL035W	4.0098434651587e-05	3.29953781502678e-05	3.57178572955641e-05
P32864	YOR370C	2.70939741670546e-07	2.31485170355886e-07	2.43585026896844e-07
P32867	YPL232W	3.53432152068515e-06	2.42236515528958e-06	2.93280151765976e-06
P32873	YPL115C	8.85669149909548e-08	7.6717705122083e-08	8.09370582718455e-08
P32874	YMR207C	4.54488334258356e-09	3.73615297144286e-09	4.24248197298239e-09
P32875	YOR196C	2.66872392952429e-07	2.34154521946453e-07	2.42904913336753e-07
P32891	YDL174C	1.53909705080483e-06	1.26664792558428e-06	1.32787693880226e-06
P32892	YLL008W	4.92070068612409e-07	4.45234246875865e-07	4.5804366640792e-07
P32893	YGR166W	4.6645007446348e-08	3.80975689742197e-08	4.1184123251893e-08
P32895	YKL181W	1.03623313162652e-06	9.20284295658801e-07	9.60526308747888e-07
P32896	YDR081C	1.1306173200608e-07	9.39470446262553e-08	1.02285371463177e-07
P32897	YNR017W	9.34635291824742e-07	7.22807761648655e-07	8.06087565636662e-07
P32898	YDR430C	2.66660398780452e-07	2.29431318434834e-07	2.42483633601957e-07
P32899	YHR148W	4.03264037900643e-07	3.65162879110236e-07	3.86466431697555e-07
P32900	YHR149C	1.09628009888756e-07	9.34693220046981e-08	1.01959648663118e-07
P32902	YHL004W	2.83087023419509e-07	2.35743652249697e-07	2.52220579832936e-07
P32904	YHR147C	2.86173069569728e-07	2.43716256677738e-07	2.53887578674388e-07
P32906	YJR131W	1.19373320438069e-07	9.72539584516106e-08	1.04461361254147e-07
P32908	YFL008W	1.04544707994594e-07	9.13400987222991e-08	9.85046257547926e-08
P32909	YBR172C	1.83841590073767e-07	1.6131995792255e-07	1.76809026425074e-07
P32910	YNR003C	1.27989277895707e-07	1.10758283532869e-07	1.17434192651525e-07
P32911	YNL244C	4.01820664400678e-06	3.2330332038901e-06	3.28241626769916e-06
P32912	YGL212W	9.2082877021381e-08	7.68900614052163e-08	8.47591073324933e-08
P32913	YOR132W	1.95380468540265e-07	1.60002425053651e-07	1.74036167081083e-07
P32914	YGR063C	1.38400324055694e-07	1.06353684344255e-07	1.09399062086746e-07
P32915	YLR378C	3.66783024891304e-06	2.97928849944327e-06	3.11234644259875e-06
P32916	YDR292C	1.75845584523537e-07	1.49853052940237e-07	1.59997580579721e-07
P32917	YDR103W	3.24670094498847e-08	2.66112668276093e-08	2.81801034578157e-08
P32939	YML001W	3.0900887319873e-06	2.63452219236012e-06	2.76959520660711e-06
P33201	YKL009W	2.04042562879189e-06	1.76158959725146e-06	1.79084177372277e-06
P33202	YKL010C	8.45688129661044e-08	7.78685854170357e-08	7.95006187365526e-08
P33203	YKL012W	3.46200974597573e-08	2.91223481031163e-08	3.08673393160807e-08
P33204	YKL013C	1.3333856481698e-06	1.13213107022968e-06	1.1976259178972e-06
P33296	YER100W	1.0864219135806e-07	9.83317505205173e-08	1.02653132772567e-07
P33297	YOR117W	1.18976207172357e-06	1.01333325596918e-06	1.07858963723576e-06
P33298	YDR394W	1.06607772549e-06	8.94235879975541e-07	9.45079399807317e-07
P33299	YKL145W	2.58322972041612e-06	2.19557026284221e-06	2.3657751090111e-06
P33300	YPL057C	3.83832815844497e-08	3.55387211205575e-08	3.31668762706291e-08
P33301	YDR369C	1.71871671284311e-08	1.49487744734144e-08	1.69607523436149e-08
P33302	YOR153W	4.07354883743325e-07	3.33690357737042e-07	3.63124639278089e-07
P33303	YJR095W	8.59604571365332e-09	9.71152707436643e-09	7.11782527578705e-09
P33307	YGL238W	2.65085752061589e-07	2.23931785995412e-07	2.39819381307172e-07
P33308	YNR010W	8.56059579482968e-08	6.2465402142e-08	6.4950455044937e-08
P33309	YNL001W	1.23594252260642e-07	1.05925175525187e-07	1.13238377692869e-07
P33310	YLR188W	2.47340850455905e-07	2.21017493157647e-07	2.31370627882742e-07
P33311	YPL270W	1.26096723462467e-07	1.09192037555601e-07	1.09719667611158e-07
P33312	YBR153W	3.80729216165527e-08	3.13855189189023e-08	3.21812937602726e-08
P33313	YBR155W	2.98195624258281e-07	2.57096850790753e-07	2.79507513221528e-07
P33314	YKL092C	7.72950937687291e-08	6.65121157516787e-08	7.00002569144299e-08
P33315	YBR117C	4.18942279898794e-06	3.66243758715708e-06	3.63881820655304e-06
P33317	YBR252W	2.07037937825541e-06	1.76370592256868e-06	1.76239093768684e-06
P33322	YLR175W	1.79552320721033e-06	1.61018907522525e-06	1.66072803324961e-06
P33324	YKL091C	4.55547194863228e-08	3.71960334049407e-08	4.1587380204445e-08
P33327	YDL215C	8.17966880932675e-08	7.27774969250395e-08	7.97532761738087e-08
P33328	YOR327C	7.11261432323412e-07	5.88849722776665e-07	6.27429702441926e-07
P33329	YDR436W	1.52550407241319e-08	1.26972005399989e-08	1.44523981918154e-08
P33330	YOR184W	4.89444594313003e-06	4.21552366136915e-06	4.43249713771337e-06
P33331	YER009W	1.51213706932161e-05	1.26000577530273e-05	1.29847356580302e-05
P33332	YER008C	1.10620847314464e-07	9.30561020817135e-08	1.34088934518721e-07
P33333	YDL052C	8.71174762521736e-07	7.33813269081359e-07	7.78840069750618e-07
P33334	YHR165C	5.62020119445549e-08	4.81113073149757e-08	5.41930065752014e-08
P33336	YGR143W	3.90673992566403e-08	3.20408623133389e-08	3.41317225480664e-08
P33338	YNL243W	5.51471202661344e-07	4.56450480130047e-07	4.94574157213094e-07
P33339	YGR047C	8.36521327243589e-08	7.27149346528133e-08	7.66190281018082e-08
P33399	YDL051W	9.61907609849815e-07	8.53901408834012e-07	8.67458850085499e-07
P33401	YKL127W	7.8541280519457e-07	6.55722805772879e-07	6.9384951071991e-07
P33412	YGR007W	2.54269782156061e-08	2.08471914207707e-08	2.3838689538761e-08
P33416	YDR258C	7.80634424735416e-07	6.595170754086e-07	7.42022358649977e-07
P33417	YKL032C	2.59177115340605e-07	2.20918363743069e-07	2.48472363096737e-07
P33418	YKL205W	2.05924505516422e-07	1.77867875010704e-07	2.11770293956287e-07
P33419	YPL124W	2.89131210944851e-08	2.28594874680309e-08	2.61572972466953e-08
P33421	YKL141W	1.2195413908513e-06	1.06688468278473e-06	1.07532789008263e-06
P33441	YML062C	1.02688271393298e-07	8.60720030572735e-08	9.20809347957659e-08
P33442	YLR441C	4.14400541726825e-05	3.72689511603072e-05	3.80754142455922e-05
P33734	YBR248C	2.01017988205918e-06	1.70152353092219e-06	1.81296878600314e-06
P33748	YMR037C	8.84747781862043e-08	7.17005423554227e-08	8.09775625023441e-08
P33749	YKL062W	5.24377458661966e-08	4.45283043654253e-08	4.83668572556269e-08
P33750	YLL011W	2.02059819021539e-06	1.81365393398955e-06	1.7918653330296e-06
P33753	YKR056W	1.88557696384072e-07	1.51035794733202e-07	1.65440619303866e-07
P33754	YBR171W	2.7864077882032e-07	2.41107493686739e-07	2.54119454586701e-07
P33755	YBR170C	1.69844287317701e-07	1.47886395306612e-07	1.56483777068064e-07
P33759	YBR251W	5.01662892313578e-07	4.48784230817475e-07	4.80103055099565e-07
P33760	YNL329C	6.28849433119442e-08	5.11462180094178e-08	5.60351960517397e-08
P33767	YEL002C	8.91017801473485e-07	7.41446219599609e-07	8.16528811253222e-07
P33775	YDL095W	9.13695620907697e-07	7.96522180617937e-07	8.71726327812944e-07
P33891	YGL145W	6.73343579973268e-08	6.05728462715281e-08	6.41367072898402e-08
P33892	YGL195W	1.16941685408166e-06	9.91870112266297e-07	1.05583283465917e-06
P33893	YBL080C	4.00286732853669e-08	3.5848144849811e-08	3.72636092069592e-08
P33894	YOR219C	1.75795217501647e-08	1.47918198099942e-08	1.63470431208942e-08
P33895	YOL069W	8.60042271976638e-08	7.43517056515298e-08	8.20680500561784e-08
P34072	YNL076W	5.94987169428404e-08	5.16295697718752e-08	5.26386947112495e-08
P34077	YFR002W	2.91745693324023e-06	2.62605533233086e-06	2.78738534357665e-06
P34078	YKL143W	3.2505567558792e-07	2.84248352725097e-07	2.89212618125945e-07
P34087	YDR404C	8.73958610694081e-07	7.86710476974217e-07	8.18713773447375e-07
P34110	YJL154C	8.22044502517115e-08	7.11587622266313e-08	7.39101499389176e-08
P34111	YAL001C	2.93630049047446e-08	2.52054036070841e-08	2.67513733940949e-08
P34160	YMR125W	1.11946795575229e-06	8.98437610864875e-07	1.01763143530853e-06
